id,subject,name,units,term,description
CSUS_CM 127,Construction Management,"Planning, Scheduling and Control",3 Units,Spring only,"Study of the concepts used in planning and controlling construction projects. Arrow, PERT, precedence, and linear scheduling methods; resource leveling; time-cost analysis; bar charts; and time-scaled diagrams. Manual procedures followed by computer applications. Lecture three hours. "
CSUS_CM 129,Construction Management,Senior Project,3 Units,Spring only,"Consideration of technical, legal, business and human factors (including safety) in applying the functional approach to the management of construction organizations, projects, and operations. The individual construction professional in a competitive industry: personal and professional development, ethics, stress, physical and mental health. The industry and the construction professional in relation to the social and physical environments. Lecture three hours. "
CSUS_CM 130,Construction Management,Structures I -- Design Principles and Structural Steel Design,3 Units,Fall only,"Introduction to structural design. Consideration of load conditions, stresses, strain, beam deflection and column action. Basic design of structural steel members with emphasis on systems used in practical situations. Beams, trusses, and columns are designed using the Uniform Building Code as a reference and the results are shown on detailed drawings and sketches. Lecture three hours. "
CSUS_CM 135,Construction Management,Soils and Foundations,3 Units,Spring only,"Study of the properties and behaviors of soils used as materials in construction. Index and physical properties of soils including compaction; permeability, compressibility, and shear strength. Methods of laboratory and field tests. Principles of foundation design, pavements, embankments and temporary soil support systems for trenches and cuts. Lecture two hours; laboratory three hours. "
CSUS_CM 136,Construction Management,Principles of Mechanical and Electrical Engineering,3 Units,Fall only,"Basic principles of thermodynamics with application to heating, ventilating and air conditioning systems. Introduction to electrical circuits and circuit analysis with construction applications. Lecture three hours. "
CSUS_CM 140,Construction Management,Structures II -- Timber and Formwork Design,3 Units,Spring only,"Basic design of structural timber members with emphasis on systems used in practical situations. Beams, trusses, and columns are designed using the Uniform Building Code as a reference and the results are shown on detailed drawings and sketches. Application of engineering principles to satisfy construction requirements that are not designed or shown in typical construction documents. Includes analysis and design of concrete form systems, shoring, and falsework, and construction dewatering. Lecture three hours. "
CSUS_CM 150,Construction Management,Structures III -- Reinforced Concrete and Reinforced Masonry,3 Units,Fall only,"Basic design concepts of reinforced concrete and reinforced masonry design. Topics and examples include design of beams, slabs, columns and walls. Students are required to demonstrate drafting ability. Assignments include design and drawings of various structural systems. Lecture three hours. "
CSUS_CM 199,Construction Management,Special Problems,1 - 3 Units, Open only to students competent to carry on individual work. Admission to this course requires approval of an instructor and the program coordinator. ,Individual projects or directed reading. 
CSUS_CRJ 1,Criminal Justice,Introduction to Criminal Justice and Society,3 Units,"Fall, Spring","Reviews the problem of crime and the societal response to criminals. Institutions discussed are those intended to discover the crime and the criminal and those designed to deal with the criminal, the victim, and society, once the criminal has been labeled. Finally, the bureaucracy of crime and its measurement as a social phenomenon are discussed."
CSUS_CRJ 2,Criminal Justice,Law of Crimes,3 Units,"Fall, Spring","Introduction to the case method of studying criminal law. Understanding and correlating the common law crimes and substantive law crimes. Study and emphasis on the classification and nature of crimes, the requisite elements of the major common law felonies and criminal responsibility of various persons involved in crime."
CSUS_CRJ 4,Criminal Justice,General Investigative Techniques,3 Units,"Fall, Spring",Techniques involved in the investigation of crimes; interview of victims and witnesses; questioning of suspects; organization and procedure in the investigation of crimes; crime scene searches; surveillance; use of scientific aids; and sources of information.
CSUS_CRJ 5,Criminal Justice,The Community and the Justice System,3 Units,"Fall, Spring","Examines complex, dynamic relationships between communities and the justice system in addressing crime and conflict with emphasis on the challenges and prospects of administering justice within a diverse, multicultural population and the roles played by race, ethnicity, gender, religion, sexual orientation, age, social class, culture, and justice professionals in shaping relationships within the justice system. Special topics include crime prevention, restorative justice, and conflict resolution and pure justice."
CSUS_CRJ 21,Criminal Justice,First Year Seminar: Becoming an Educated Person,3 Units,"Fall, Spring",Introduction to the nature and possible meanings of higher education and the functions and resources of the University.  Designed to help students develop and exercise fundamental academic success strategies and to improve their basic learning skills.  Also provide students with an opportunity to interact with fellow students and the seminar leader and to build a community of academic and personal support.
CSUS_CRJ 101,Criminal Justice,Introduction to Criminal Justice Research Methods,3 Units,"Fall, Spring","Introduction to research methodologies used in the social sciences, with a special emphasis on those methods most often used in the study of crime and criminal behavior, police/court systems, and correctional institutions, policies, and programs.  Students will acquire the knowledge and skills necessary to understand, critically analyze and assess descriptive and quantitative research studies.  Topics include the roles of theory and ethics in research, hypothesis testing, and research design. "
CSUS_CRJ 102,Criminal Justice,Crime And Punishment,3 Units,"Fall, Spring","This course provides an overview of the causes, consequences and responses to crime in society, with special emphasis on the use of theory and research to guide criminal justice policy and practice. The course surveys major theories of crime causation, examines consequences of crime on individuals and societies, and explores various perspectives on the appropriate role of criminal sanctions and offender treatment in modern day systems of justice. "
CSUS_CRJ 105,Criminal Justice,"Delinquency, Prevention and Control",3 Units,Fall only,"Comprehensive juvenile delinquency planning process and its contribution to effective delinquency prevention and control; new roles for delinquency control agencies (police, courts, and corrections); the Youth Service Bureau; innovative strategies in delinquency prevention programming. "
CSUS_CRJ 106,Criminal Justice,Analysis of Career Criminals,3 Units,"Fall, Spring","Observation and analysis of criminal career patterns using the following approaches: anthropological, autobiographical, psychological, psychiatric, and sociological. The examination of career criminal behavior patterns will focus upon: the process of induction into criminal activity; the deviant orientation of the professional criminal; the organization, life style, and activities of the specialized criminal; and the methodological problems associated with the measurement of recidivism. "
CSUS_CRJ 108,Criminal Justice,Domestic Crime and Violence,3 Units,"Fall, Spring","Detailed examination of the multiple causes, effects and dynamics of crime against children, spouses, domestic partners and the dependent elderly, the response of criminal justice agencies to these crimes and the impact of these crimes on their victims. "
CSUS_CRJ 109,Criminal Justice,"Media, Crime, and Criminal Justice",3 Units,Fall only,"Analyzes the social construction of crime by news and entertainment media and introduces criminal justice students to the manner in which the media influences and shapes crime in their own society and in the criminal justice system. Analyzes images of crime and the criminal justice system that are presented through the major mass media within America, including a detailed analysis of media institutions, American pop culture, and the construction of crime and justice. Exposes students to a new way of looking at crime problems and provide them with a deeper understanding of how crime and the criminal justice system are both socially constructed by the news and entertainment media. "
CSUS_CRJ 111,Criminal Justice,Women and the Criminal Justice System,3 Units,Fall only,"Survey of the roles of women as offenders, victims and employees in the criminal justice system. Examines statistics, research and the literature as it relates to female crime. Evaluates current patterns and practices of law enforcement, criminal courts and corrections relative to women as offenders, victims, and employees."
CSUS_CRJ 112,Criminal Justice,Gangs and Threat Groups in America,3 Units,"Fall, Spring","Examination of criminal organizations in America. The problems posed by ""anti-social groups,"" their structure and their history in contemporary American society. The spectrum of social sciences is employed in an examination of ""illegal groups"" and such issues as aggression and group dynamics. Styles such as street gangs, prison gangs and traditional organized crime are defined and studied."
CSUS_CRJ 114,Criminal Justice,Sexual Offenses and Offenders,3 Units,"Fall, Spring","Exploration of relevant factors and dimensions of sexual offenses and offenders related to the Criminal Justice system, its cliental and practitioners."
CSUS_CRJ 115,Criminal Justice,Violence and Terrorism,3 Units,"Fall, Spring","Systemically examines political violence, responses by government institutions to that violence and implications of both for the administration of justice.  Content is structured along a continuum, ranging from small scale violence to mass violence - assassinations, terrorism by sub-national and transnational organizations, state terror and genocide.  In recent years political violence has progressively drawn the American governmental institutions, particularly justice agencies, into the global picture of violence committed by both domestic and international terrorists."
CSUS_CRJ 116,Criminal Justice,Restorative Justice and Conflict Resolution,3 Units,"Fall, Spring","Examines concepts, principles, techniques of conflict resolution and restorative justice in contemporary US legal system, global peacebuilding, across cultures, and comparative justice practices. The centerpiece is a classroom simulation that introduces students to theoretic analysis and practical knowledge on resolution of conflicts and crime. Addresses nonviolent responses to inter/intra state and community conflicts. Topics include negotiation, mediation, victim offender reconciliation, alternative dispute resolution (ADR), circle sentencing, transitional justice, peace treaty, transformative justice, intergroup dialogues, etc."
CSUS_CRJ 117,Criminal Justice,American Criminal Justice and Minority Groups.,3 Units,"Fall, Spring","Course examines the origins of racial/ethnic/gender/sex discrimination and disparities in the US justice system. Additionally, course provides a critical examination of the processes and outcomes of the justice system by reviewing the major theories of crime and number of minorities reported in crime data. Using discussions about various criminal justice policies and their impact on minority groups, the course assesses the changing dynamic of race relations and diversity in society and their influences on justice administration."
CSUS_CRJ 118,Criminal Justice,Drug Abuse and Criminal Behavior,3 Units,"Fall, Spring","Sociogenic review of the case histories and life styles of selected juvenile and adult offenders with a history of drug abuse. An inquiry into the drug scene, ""street"" drugs, an examination of people who have abused drugs and have been guilty of delinquent or criminal acts for the purpose of determining the known and identified relationships between drug abuse and crime, and probing the many unknown relationships. A sustained and disciplined examination of the main issues and problems by the use of case studies, discussion groups, and student involvement."
CSUS_CRJ 121,Criminal Justice,The Structure and Function of the American Courts,3 Units,"Fall, Spring","Overview of the Federal and State court structures including jurisdiction, venue, roles of court participants, due process and post arrest procedures employed in adjudication, trial process, appellate review.  Constitutional issues such as discretion, indigent rights, right to counsel, discovery, pleas, bail and preventive detention, competency, evidence suppression, double jeopardy, and speedy trial will also be addressed. "
CSUS_CRJ 123,Criminal Justice,"Law of Arrest, Search and Seizure",3 Units,"Fall, Spring","Current and recent developments relating to arrest, searches, and seizures; study of constitutional rights predominately associated with the Fourth, Fifth, Sixth and Fourteenth Amendments as related to criminal justice and its administration -- warrants, warrantless seizures, exclusionary rule, confession, eye-witness identification, electronic surveillance, entrapment, and state variance with federal rules. Case study method law course. "
CSUS_CRJ 125,Criminal Justice,Law of Responsibility,3 Units,Spring only,"Substantive criminal law of responsibility and culpability.  Topics include legal cause, mens rea, negligence, intent and its equivalents, motive, immaturity, mental incapacitates, mistake, and affirmative defenses including authority and privilege as found in American statute and case law.  A case method law course. "
CSUS_CRJ 126,Criminal Justice,Law of Evidence,3 Units,Fall only,"Law of evidence as codified and its complimentary interpretations by the courts. Topics include the admission and exclusion of evidence, relevance, the hearsay rule and its exceptions, the use of writings and demonstrative evidence, judicial notice, order of proof and presumptions, and issues relating to witness competency and privileges. Constitutional exclusions and their impacts are not covered. "
CSUS_CRJ 127,Criminal Justice,Juvenile Law,3 Units,"Fall, Spring","Overview of legal concepts and principles affecting the adjudication of delinquent children in juvenile and adult court systems, develops the ability to read and analyze difficult legal issues relating to juvenile law, and provides the information required to evaluate the effectiveness of the juvenile court system in the context of its stated rehabilitative goals and the potential impact of a shift in focus to a more retribution-oriented structure. "
CSUS_CRJ 128,Criminal Justice,Administrative Law for Public Safety Personnel,3 Units,Spring only,"Administrative law is the study of the adjudicatory and law making processes that take place within administrative agencies of the executive branches of government. Further, it is a study of the legal relationship between those agencies and the legislature, the courts, and private parties. Particular attention will be paid to the Federal Administrative Procedures Act, and the California Administrative Procedure Act. "
CSUS_CRJ 130,Criminal Justice,Fundamentals of Corrections,3 Units,"Fall, Spring","Overview and critical analysis of contemporary correctional theory and practice. Comparison of mainline American corrections with historical, cross-cultural, philosophical and non-traditional views of corrections. Controversial issues in contemporary corrections, including prisoner rights, victimization, the death penalty, unions, institutional corrections, community corrections, future of corrections, correctional careers, and administration and staffing of correctional programs. "
CSUS_CRJ 131,Criminal Justice,Correctional Institutions,3 Units,"Fall, Spring","Role and function of the correctional institution in the administration of criminal justice. A review of institutional procedures: reception, classification, program assignment, mass custody, treatment programs, and release, including parole and discharge. The inmate social system and its relationship to the official world that contains it. The following topics will receive special attention: the determinate sentence; the confinement of repetitively violent offenders; the death penalty and its impact on prison management, inmate social services; prison reform; and the stresses experienced by institutional personnel. "
CSUS_CRJ 134,Criminal Justice,Community Based Corrections,3 Units,Fall only,Role of local and state government in the development of community-based correctional programs; regional detention facilities; recent trends in jail organization and management; ex-offenders and employment; the impact of community corrections on the criminal justice system. 
CSUS_CRJ 136,Criminal Justice,Corrections Administration,3 Units,"Fall, Spring",Concepts of administration;  corrections as a component of criminal justice; organization and management of correctional services and correctional institutions for delinquent youth and adult offenders; probation and parole; and the legal and political contexts of corrections. 
CSUS_CRJ 141,Criminal Justice,Police and Society,3 Units,"Fall, Spring","Examination of the origins, philosophy, objectives and priorities of the police service in the U.S. A. holistic analysis of political, social, economic, legal and other factors impacting the relationship between the police and the society they serve. Police use of discretion, police roles, police and minority groups, police and protest groups, police brutality, and police ethics are also studied. "
CSUS_CRJ 142,Criminal Justice,Police Administration,3 Units,Fall only,"Concepts of organization and management; relationships between police agencies and the public, other criminal justice agencies, and other agencies of government; organization for delivery of police services: first response, crime investigation, youth services, vice, communications, and information management. "
CSUS_CRJ 144,Criminal Justice,Contemporary Issues in Police Administration,3 Units,"Fall, Spring","Roles of police in a democratic society; analysis of public disobedience to law; racial and ethnic group relationships with police; public, official, and police corruption; police discretion; professionalism; development of criminal intelligence. "
CSUS_CRJ 151,Criminal Justice,White Collar Crime,3 Units,"Fall, Spring","Introduces students to a variety of white collar crime issues, including definitional complexities, the causes, frequency and impact of economic crime, and victim and offender profiles. Governmental corruption, organizational fraud, consumer and environmental offenses, anti-trust violations and international schemes will be covered. Students will also become familiar with methods used to investigate, prosecute and sentence white collar offenders. Policy considerations will be discussed for controlling national and international white collar crime. "
CSUS_CRJ 152,Criminal Justice,Interviewing and Detection of Deception,3 Units,"Fall, Spring","Principles and techniques of interviewing and detection of deception studied from communication, physiological and psycho-social points of view. Introduction to the use of the polygraph; laws pertaining to confessions and admissions. "
CSUS_CRJ 153,Criminal Justice,Advanced Criminal Investigation,3 Units,"Fall, Spring",Principles involved in the investigation of crimes; utilization of scientific aids in obtaining information from physical objects; concepts in obtaining information from and about people; concept of reconstruction of crime and profile of suspect; development of leads; investigative problems in major crimes; special problems in crime investigation. 
CSUS_CRJ 154,Criminal Justice,Introduction to Physical Evidence,3 Units,"Fall, Spring",Provides an overview of the role of science in collecting and evaluating physical evidence as a component of the criminal investigation and legal processes. Various operations in the examination and interpretation of physical evidence are examined with emphasis on the role of science in supporting the investigator and in the litigation process.  Suitable for both science and non-science  majors.  
CSUS_CRJ 156,Criminal Justice,Introduction to Crime and Intelligence Analysis,3 Units,"Fall, Spring","Introduction to crime and intelligence analysis with a special emphasis on those methods most often used in the study of crime and criminal behavior patterns. Students will acquire the knowledge and skills necessary toward understanding crime analysis, intelligence analysis and mapping geospatial data. Topics include theory, the history of crime analysis, crime analysis technologies, intelligence analysis, and types/functions of crime analysis. "
CSUS_CRJ 160,Criminal Justice,Justice and Public Safety Administration,3 Units,"Fall, Spring","Examines the nature and development of public safety and criminal justice organizations in American society with attention to how the unique functions performed by these agencies has shaped and developed their nature.  Particular emphasis is placed on understanding the unique problems generated by administration of bureaucratic, public agencies in a highly politicized environment.  Examines the influence of social and political factors on justice and public safety organizations.  "
CSUS_CRJ 162,Criminal Justice,"Intergovernmental Relations, Finance and Budgeting for Public Safety Personnel",3 Units,Fall only,"An examination of the structure, organization and management of state and local government with particular attention to the interplay between governmental agencies that is focused on the operations and management of public safety agencies. Government leadership models, such as mayor and city manager will be examined. Finance, the state and local budgets, taxation, revenue and spending will be addressed. "
CSUS_CRJ 163,Criminal Justice,Leadership in Criminal Justice and Public Safety,3 Units,"Fall, Spring","Addresses role of leadership in shaping and directing complex justice and public safety organizations.  Leadership styles, roles, communication, group dynamics and organizational culture are examined and applied to organizational maintenance, adaptation, and change.  Also addresses the role of employee organizations and personal practices in shaping leadership options and styles in public agencies.  Particular attention is focused on implementing leadership in the bureaucratic and public agencies typical to the fields of criminal justice and public safety administration. "
CSUS_CRJ 165,Criminal Justice,Planning for Justice and Public Safety,3 Units,Spring only,"Addresses planning in complex justice and public safety organizations.  Focuses on the role of planning in preparing for change, maximizing utilization of resources and addressing crime and public safety.  Emphasis is placed on the use of planning to unify fragmented public agencies at multiple levels of government in preparing for disaster, controlling crime, and assuring public safety. "
CSUS_CRJ 166,Criminal Justice,Personnel Administration in Criminal Justice and Public Safety Organizations,3 Units,"Fall, Spring","This course provides an understanding of history, theories, laws, and practices related to contemporary as well as future criminal justice/public safety personnel administration and practice. "
CSUS_CRJ 167,Criminal Justice,Collective Bargaining and Arbitration Issues in Public Safety,3 Units,"Fall, Spring","This course is designed to provide the public safety student and/or criminal justice student, practitioner and/or administrator with an understanding of public safety personnel practices in the area of collective bargaining. Labor-management relations, dispute resolution, arbitration, and the various laws that govern labor-management relations, at all levels of government, will be covered. "
CSUS_CRJ 168,Criminal Justice,Justice and Public Safety Information Systems,3 Units,"Fall, Spring","Introduction to criminal justice and public safety information systems.  Provides a framework for understanding the needs, types, capabilities and applications of information systems to the field.  Current uses are surveyed and future potential applications are examined. "
CSUS_CRJ 169,Criminal Justice,Emergency Management,3 Units,"Fall, Spring","Course reviews the history of emergency management, the current systems in place to manage mitigation, preparedness, response and recovery and the coordination and communication required to do so. Diverse responses to various emergencies will be presented with detailed examination of the roles of various levels of government and integration required. The formal declaration of emergencies and federal aid procedures, agencies involved and their administration will be covered. "
CSUS_CRJ 170,Criminal Justice,Human Trafficking and Slavery,3 Units,"Fall, Spring","The course explores the international and domestic legal framework that defines human trafficking and slavery and analyzes the major theories and current research on related causes and risk factors. The role of involvement of transnational organized criminal groups and vulnerability of social groups are discussed. Lastly, the course provides a critical analysis of effective strategies in victim identification, protection, prosecution, and prevention as instrumental components in assessment of crime control policy. "
CSUS_CRJ 172,Criminal Justice,Comparative Criminal Justice Systems,3 Units,"Fall, Spring","Examines representative criminal justice systems from a variety of nations with emphasis on the role of history, culture, social and political values and economic institutions in shaping institutions of justice including law, police, courts, corrections, and juvenile justice systems and practice. Attention is paid to conflict and cooperation between criminal justice systems and ideologies that occur when peoples of different cultures and systems are in close proximity. "
CSUS_CRJ 174,Criminal Justice,Criminal Justice Systems of the Future,3 Units,"Fall, Spring","Societal structures, definitions of deviance and criminal behavior, social problems related to criminality, the nature of systems for handling criminals and sanctions in future societies."
CSUS_CRJ 176,Criminal Justice,Security Systems,3 Units,"Fall, Spring","Purposes, functions and historical development of industrial security in the U.S. Co-responsibilities of security personnel and line supervisors; principles of physical security, document protection, pilferage prevention and employee programs for plant and inventory protection. Survey of related laws and cooperating agencies of government. "
CSUS_CRJ 181,Criminal Justice,Topics in Criminal Justice,3 Units, May be repeated provided the topic is different.  ,Topics of interest to criminal justice students and faculty will be offered as the need arises. 
CSUS_CRJ 190,Criminal Justice,Contemporary Issues in Criminal Justice.,3 Units,"Fall, Spring","Examination of current issues in criminal justice with an emphasis on the application of law, management, practice and ethics to analysis of contemporary criminal justice policy.  The culminating event for criminal justice majors with an emphasis upon written and oral communication, research and analytical thinking. "
CSUS_CRJ 191,Criminal Justice,Topics in Criminal Justice Administration,3 Units,"Fall, Spring","Examination of current issues in criminal justice with an emphasis on the application of law, management, practice and ethics to analysis of contemporary criminal justice policy.  The culminating event for criminal justice majors with an emphasis upon written and oral communication, research and analytical thinking. "
CSUS_CRJ 195,Criminal Justice,Internship,1 - 6 Units, may be repeated for credit     ,"Supervised work and experience in justice or public safety related agencies designed to expand the student's understanding of techniques, procedures and problems that occur in these agencies.  Supervision provided by both faculty and agency personnel. "
CSUS_CRJ 196,Criminal Justice,Experimental Offerings in Criminal Justice,2 - 4 Units,"Fall, Spring",To be offered in the various fields of Criminal Justice in response to student needs. 
CSUS_CRJ 196A,Criminal Justice,The Mentally Ill Individual in the Criminal Justice System,3 Units,"Fall, Spring","Overview and analysis of how mentally ill individuals interface with the criminal justice system, from first contacts with the police, to their entry into the jails, courts, and prisons, and then reentry into the community via parole and probation. The history of how the mentally ill became so embedded in the criminal justice system, whether mental illness has become criminalized, evidence-based mental health programs, and treatment for this population will be covered."
CSUS_CRJ 196B,Criminal Justice,Law of Homeland Security and Emergency Management,3 Units,"Fall, Spring","Current and historical developments relating to the laws surrounding homeland security and emergency management. Topics include the legal framework for the U.S. domestic preparedness and national incident management system, the role of the military in emergency response and homeland security, and the legal jurisdiction and authority of federal, state, and local public safety, as well as private sector institutions, in terrorism prevention and response. Course utilizes cases, statutes, executive orders, government reports, and scholarly research."
CSUS_CRJ 196R,Criminal Justice,Offender Rehabilitation,3 Units,"Fall, Spring","This course focuses on research, training and supervision through service learning. Students will be taught about the scientific literature on offender rehabilitation, and the practical information on how to work with a small caseload of offenders in a Reentry center using a cognitive behavioral approach in a one-to-one format. Students will gain training in Cognitive Behavioral Therapy. "
CSUS_CRJ 196S,Criminal Justice,Ethics and the Criminal Justice System,3 Units,"Fall, Spring","Purpose of course is to learn various ethical considerations within the criminal justice system. Course will briefly explore the classical, philosophical foundations of ethics and proceed into surveying modern, ethical decision-making among the various criminal justice components. Criminal justice system ethics and decision-making of the police, prosecution, courts, corrections, and probation/parole from a managerial standpoint and a line perspective will be examined and critiqued. Emphasis will be placed on viable, practical solutions to ethical conundrums. "
CSUS_CRJ 198,Criminal Justice,Co-Curricular Activities,1 - 3 Units,"Fall, Spring","Co-Curricular activities related to the subject matters and intellectual concerns of the Division of Criminal Justice, including service learning, related community service assignments, and service on University and community policy making bodies. "
CSUS_CRJ 199,Criminal Justice,Special Problems,1 - 3 Units,"Fall, Spring","Individual projects or directed reading, open only to those students who appear competent to carry on individual work. "
CSUS_CRJ 200,Criminal Justice,Research Methods in Criminal Justice.,3 Units, Graduate Writing Intensive (GWI) course.  ,Research theory and methodology in Criminal Justice; research designs; conceptual models; design and preparation of Master's thesis prospectus. 
CSUS_CRJ 201,Criminal Justice,Advanced Research Design and Data in Criminal Justice,3 Units, Required core course  ,"This course provides applied explanations of advanced research designing, use of data development strategies, and techniques for effective data analysis using statistical software. Topics generally covered include: (1) issues and techniques in advanced research design with emphasis on theory testing and hypothesis formulation; (2) measurement, data collection strategies, reliability and validity of measures and results, sampling, surveys; and, (3) examination of qualitative versus quantitative research techniques, working with observational data, field research issues, and triangulation. "
CSUS_CRJ 205,Criminal Justice,Criminal Justice Policy Analysis,3 Units,"Fall, Spring",Examination of responses of the criminal justice system to major current issues with attention to factors influencing their effects; review of uses and limitations of various responses; appraisal of the consequences of various criminal justice policy alternatives. 
CSUS_CRJ 207,Criminal Justice,Criminal Justice Research and Program Evaluation,3 Units,"Fall, Spring","Systematic review of selected evaluations of major criminal justice programs, demonstration projects, experiments, and innovations; introduction to basic techniques of interpretation and analysis of research findings to determine outcomes. "
CSUS_CRJ 210,Criminal Justice,Critical Examination of Law and Justice,3 Units,"Fall, Spring","Examines the historical, theoretical, and practical developments that gave rise to the dominance of legal formalism in the American legal tradition. Examines the multiple challenges to that model, including legal realism, the sociology of law, critical legal studies, and critical race theory. Will critically examine the intersection of the American legal tradition with issues concerning the possibility and implementation of social justice strategies in diverse, and increasingly global contexts. "
CSUS_CRJ 220,Criminal Justice,Politics of Crime Legislation,3 Units,"Fall, Spring","Familiarizes students with the legislative process, the performance of the legislature as it relates to the handling of crime bills and the role of interest groups and politics in the process of initiating and passing laws. Topics include: theoretical models of lawmaking, factors in legislative decision-making, the politics of crime legislation, ethics in politics, and how people influence and use the legislative process. "
CSUS_CRJ 230,Criminal Justice,The Prison,3 Units,"Fall, Spring","Contemporary penal institutions will be studied using the literature in the social sciences, the biographies of prisoners, and the writings of prison critics. "
CSUS_CRJ 231,Criminal Justice,Graduate Seminar in Corrections,3 Units,"Fall, Spring","Provides a historical analysis and discussion of the current state of corrections and correctional management. Theories of punishment will be addressed and management techniques will be covered. Goes beyond concepts of institutionalized corrections to explore modern correctional alternatives, correctional policy and special topics relevant to corrections. "
CSUS_CRJ 233,Criminal Justice,Psychodynamics of Confinement,3 Units,"Fall, Spring","Examination of current conditions of confinement; review of confinement related factors common to populations in penal institutions, military installations, mental hospitals, prisoner of war camps, and concentration camps; investigation into the broader implications of conditions of confinement for society; survey of practical strategies for developing and implementing standards for confined populations. "
CSUS_CRJ 240,Criminal Justice,Contemporary Issues in Policing,3 Units,"Fall, Spring","In-depth study of contemporary issues in policing in the U.S., including management, organization and issues confronting law enforcement at federal, state and local levels. "
CSUS_CRJ 250,Criminal Justice,Comparative Analysis of the Criminal Justice System,3 Units,"Fall, Spring","Examination of alternative systems for criminal justice provides a basis for improved understanding of organizational and functional components within given sociopolitical environments. Through comparison of formal and operational levels, decision-making processes are made explicit with reference to historical, legal, social, and economic parameters in the administration of justice. "
CSUS_CRJ 251,Criminal Justice,White-Collar Crime,3 Units,"Fall, Spring","Examines the underlying theories and the diverse nature of white-collar crime.  Studies offenses associated with corporations, occupations, governments, enterprises and individuals.  Examines the offenders and the organizational culture that facilitates criminal action.  Topics include embezzlement, political corruption, employee theft, fraud, computer crime, and environmental crime.  Study consequences for victims, offender characteristics and the theoretical explanations for the decisions by criminals to commit white-collar crimes. "
CSUS_CRJ 252,Criminal Justice,Violence and Victims,3 Units,"Fall, Spring",Comprehensive survey of the literature on violence emphasizing high-fear crimes; the repetitively violent criminal; the emerging field of victimology; improved delivery of social services to victims; juvenile gangs; and the response of criminal justice agencies to urban violence. 
CSUS_CRJ 255,Criminal Justice,"Crime, Criminology and Criminal Justice",3 Units,"Fall, Spring","Study of major criminological theories, their ideological premises and basic assumptions, interrelationships, and the shifts in emphasis and focal points in the study of criminality. Analyzes post and current applications of theory to the intervention strategies of crime control. "
CSUS_CRJ 256,Criminal Justice,Historical Analysis of the American Criminal Justice System,3 Units,"Fall, Spring","Evolution and historical foundations of American patterns of crime and violence, criminological theories, law enforcement structures and philosophies, the adult criminal justice system, and the juvenile system will be traced through three distinct historical periods: Colonial and Early American Roots, 1609-1814; Creating the American Criminal Justice System, 1815-1900; and Reforming the Criminal Justice System, 1900 to present. "
CSUS_CRJ 257,Criminal Justice,The Nature Of Terrorism,3 Units,"Fall, Spring","Theoretical approaches to the study of terrorism and analysis of terrorist theory and strategies. Topics include operational definitions of terrorism, typologies of terrorism, threat analysis of terrorism in the U.S., and responses of the criminal justice system to acts of hostage-taking, bombing, political murder, and narco-terrorism. "
CSUS_CRJ 260,Criminal Justice,Management of Complex Justice Organizations,3 Units,"Fall, Spring","Description, analysis, solution, and synthesis of contemporary management problems in criminal justice organizations; presentation and exemplary implementation of management concepts significant to criminal justice organizations; review of case studies for management problem recognition; and the study of operational systems. "
CSUS_CRJ 262,Criminal Justice,Administration of Juvenile Justice,3 Units,"Fall, Spring",Theoretical and empirical study of the cause and control of delinquent behavior. Assessment of policies and practices of agencies involved in juvenile justice including the impact of recent federal and state legislation. 
CSUS_CRJ 266,Criminal Justice,Personnel Administration in Justice Organizations,3 Units,"Fall, Spring","Provides an in depth understanding of the history, theories, laws, processes, issues and unique environment shaping contemporary personnel administration in a variety of criminal justice agencies. "
CSUS_CRJ 267,Criminal Justice,Criminal Justice Issues in Collective Bargaining and Arbitration,3 Units,"Fall, Spring","Designed to provide the criminal justice practitioner and administrator with an understanding of criminal justice labor-management relations  and collective bargaining and difference resolution, along with conflict resolution practices as applied to inmate-custody and control situations. "
CSUS_CRJ 289,Criminal Justice,Criminal Justice Systems of the Future,3 Units,"Fall, Spring","Societal structures, definitions of deviance and criminal behavior, social problems related to criminality, the nature of systems for handing criminal and sanctions in future societies. "
CSUS_CRJ 295,Criminal Justice,Internship,3 Units,"Fall, Spring",Supervised graduate student placement in selected criminal justice agencies with emphasis on research and evaluation project assignments. 
CSUS_CRJ 296A,Criminal Justice,The Mentally Ill Individual in the Criminal Justice System,3 Units,"Fall, Spring","A critical analysis of how mentally ill individuals interface with the criminal justice system, from first contacts with the police, to their entry into the jails, courts, prisons, and then reentry into the community via parole and probation. Current and historical topics about the mentally ill will be explored via an in-depth analysis of the current literature regarding the mentally ill in the criminal justice system, which will be reviewed and critiqued. "
CSUS_CRJ 296K,Criminal Justice,Emergency Management,3 Units,"Fall, Spring","Introduction to the authority, organization, responsibilities, challenges, and issues related to emergency management in California and the U.S., examines the implications of citizen involvement in preparation for and management of natural and man-made disasters. Graduate students will consider impact of terrorism on democratic governance issues and potential future trends and issues. "
CSUS_CRJ 299,Criminal Justice,Special Problems,1 - 3 Units,"Fall, Spring",Individual projects or directed reading. Open only to students who are competent to carry on individual work. 
CSUS_CRJ 500,Criminal Justice,Culminating Experience,3 Units,"Fall, Spring","Completion of a thesis or project approved for the Master's degree.  A thesis requires an original contribution to knowledge in a traditional research format. A project is a significant undertaking of a pursuit appropriate to the profession. It must evidence originality and independent thinking, appropriate form and organization and a rationale. "
